episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/num_faulty_episodes,evaluation/num_agent_steps_sampled_this_iter,evaluation/num_env_steps_sampled_this_iter,evaluation/timesteps_this_iter,evaluation/num_healthy_workers,evaluation/num_in_flight_async_reqs,evaluation/num_remote_worker_restarts,custom_metrics/total_resets_mean,custom_metrics/total_resets_min,custom_metrics/total_resets_max,custom_metrics/avg_time_between_resets_mean,custom_metrics/avg_time_between_resets_min,custom_metrics/avg_time_between_resets_max,custom_metrics/max_sequence_without_reset_mean,custom_metrics/max_sequence_without_reset_min,custom_metrics/max_sequence_without_reset_max,custom_metrics/lateral_resets_ratio_mean,custom_metrics/lateral_resets_ratio_min,custom_metrics/lateral_resets_ratio_max,custom_metrics/endline_resets_ratio_mean,custom_metrics/endline_resets_ratio_min,custom_metrics/endline_resets_ratio_max,custom_metrics/goals_blue_mean,custom_metrics/goals_blue_min,custom_metrics/goals_blue_max,custom_metrics/goals_yellow_mean,custom_metrics/goals_yellow_min,custom_metrics/goals_yellow_max,custom_metrics/total_goals_mean,custom_metrics/total_goals_min,custom_metrics/total_goals_max,custom_metrics/goals_per_episode_mean,custom_metrics/goals_per_episode_min,custom_metrics/goals_per_episode_max,custom_metrics/score,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,policy_reward_min/policy_blue,policy_reward_max/policy_blue,policy_reward_mean/policy_blue,hist_stats/score,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_policy_blue_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,connector_metrics/ObsPreprocessorConnector_ms,connector_metrics/StateBufferConnector_ms,connector_metrics/ViewRequirementAgentConnector_ms,timers/training_iteration_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,evaluation/sampler_results/episode_reward_max,evaluation/sampler_results/episode_reward_min,evaluation/sampler_results/episode_reward_mean,evaluation/sampler_results/episode_len_mean,evaluation/sampler_results/episodes_this_iter,evaluation/sampler_results/num_faulty_episodes,evaluation/policy_reward_min/policy_blue,evaluation/policy_reward_max/policy_blue,evaluation/policy_reward_mean/policy_blue,evaluation/custom_metrics/total_resets_mean,evaluation/custom_metrics/total_resets_min,evaluation/custom_metrics/total_resets_max,evaluation/custom_metrics/avg_time_between_resets_mean,evaluation/custom_metrics/avg_time_between_resets_min,evaluation/custom_metrics/avg_time_between_resets_max,evaluation/custom_metrics/max_sequence_without_reset_mean,evaluation/custom_metrics/max_sequence_without_reset_min,evaluation/custom_metrics/max_sequence_without_reset_max,evaluation/custom_metrics/lateral_resets_ratio_mean,evaluation/custom_metrics/lateral_resets_ratio_min,evaluation/custom_metrics/lateral_resets_ratio_max,evaluation/custom_metrics/endline_resets_ratio_mean,evaluation/custom_metrics/endline_resets_ratio_min,evaluation/custom_metrics/endline_resets_ratio_max,evaluation/custom_metrics/goals_blue_mean,evaluation/custom_metrics/goals_blue_min,evaluation/custom_metrics/goals_blue_max,evaluation/custom_metrics/goals_yellow_mean,evaluation/custom_metrics/goals_yellow_min,evaluation/custom_metrics/goals_yellow_max,evaluation/custom_metrics/total_goals_mean,evaluation/custom_metrics/total_goals_min,evaluation/custom_metrics/total_goals_max,evaluation/custom_metrics/goals_per_episode_mean,evaluation/custom_metrics/goals_per_episode_min,evaluation/custom_metrics/goals_per_episode_max,evaluation/hist_stats/score,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/hist_stats/policy_policy_blue_reward,evaluation/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_perf/mean_inference_ms,evaluation/sampler_perf/mean_action_processing_ms,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_env_render_ms,evaluation/connector_metrics/ObsPreprocessorConnector_ms,evaluation/connector_metrics/StateBufferConnector_ms,evaluation/connector_metrics/ViewRequirementAgentConnector_ms,sampler_results/policy_reward_min/policy_blue,sampler_results/policy_reward_max/policy_blue,sampler_results/policy_reward_mean/policy_blue,sampler_results/custom_metrics/total_resets_mean,sampler_results/custom_metrics/total_resets_min,sampler_results/custom_metrics/total_resets_max,sampler_results/custom_metrics/avg_time_between_resets_mean,sampler_results/custom_metrics/avg_time_between_resets_min,sampler_results/custom_metrics/avg_time_between_resets_max,sampler_results/custom_metrics/max_sequence_without_reset_mean,sampler_results/custom_metrics/max_sequence_without_reset_min,sampler_results/custom_metrics/max_sequence_without_reset_max,sampler_results/custom_metrics/lateral_resets_ratio_mean,sampler_results/custom_metrics/lateral_resets_ratio_min,sampler_results/custom_metrics/lateral_resets_ratio_max,sampler_results/custom_metrics/endline_resets_ratio_mean,sampler_results/custom_metrics/endline_resets_ratio_min,sampler_results/custom_metrics/endline_resets_ratio_max,sampler_results/custom_metrics/goals_blue_mean,sampler_results/custom_metrics/goals_blue_min,sampler_results/custom_metrics/goals_blue_max,sampler_results/custom_metrics/goals_yellow_mean,sampler_results/custom_metrics/goals_yellow_min,sampler_results/custom_metrics/goals_yellow_max,sampler_results/custom_metrics/total_goals_mean,sampler_results/custom_metrics/total_goals_min,sampler_results/custom_metrics/total_goals_max,sampler_results/custom_metrics/goals_per_episode_mean,sampler_results/custom_metrics/goals_per_episode_min,sampler_results/custom_metrics/goals_per_episode_max,sampler_results/custom_metrics/score,sampler_results/hist_stats/score,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/hist_stats/policy_policy_blue_reward,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,sampler_results/connector_metrics/ObsPreprocessorConnector_ms,sampler_results/connector_metrics/StateBufferConnector_ms,sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,evaluation/sampler_results/policy_reward_min/policy_blue,evaluation/sampler_results/policy_reward_max/policy_blue,evaluation/sampler_results/policy_reward_mean/policy_blue,evaluation/sampler_results/custom_metrics/total_resets_mean,evaluation/sampler_results/custom_metrics/total_resets_min,evaluation/sampler_results/custom_metrics/total_resets_max,evaluation/sampler_results/custom_metrics/avg_time_between_resets_mean,evaluation/sampler_results/custom_metrics/avg_time_between_resets_min,evaluation/sampler_results/custom_metrics/avg_time_between_resets_max,evaluation/sampler_results/custom_metrics/max_sequence_without_reset_mean,evaluation/sampler_results/custom_metrics/max_sequence_without_reset_min,evaluation/sampler_results/custom_metrics/max_sequence_without_reset_max,evaluation/sampler_results/custom_metrics/lateral_resets_ratio_mean,evaluation/sampler_results/custom_metrics/lateral_resets_ratio_min,evaluation/sampler_results/custom_metrics/lateral_resets_ratio_max,evaluation/sampler_results/custom_metrics/endline_resets_ratio_mean,evaluation/sampler_results/custom_metrics/endline_resets_ratio_min,evaluation/sampler_results/custom_metrics/endline_resets_ratio_max,evaluation/sampler_results/custom_metrics/goals_blue_mean,evaluation/sampler_results/custom_metrics/goals_blue_min,evaluation/sampler_results/custom_metrics/goals_blue_max,evaluation/sampler_results/custom_metrics/goals_yellow_mean,evaluation/sampler_results/custom_metrics/goals_yellow_min,evaluation/sampler_results/custom_metrics/goals_yellow_max,evaluation/sampler_results/custom_metrics/total_goals_mean,evaluation/sampler_results/custom_metrics/total_goals_min,evaluation/sampler_results/custom_metrics/total_goals_max,evaluation/sampler_results/custom_metrics/goals_per_episode_mean,evaluation/sampler_results/custom_metrics/goals_per_episode_min,evaluation/sampler_results/custom_metrics/goals_per_episode_max,evaluation/sampler_results/hist_stats/score,evaluation/sampler_results/hist_stats/episode_reward,evaluation/sampler_results/hist_stats/episode_lengths,evaluation/sampler_results/hist_stats/policy_policy_blue_reward,evaluation/sampler_results/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_results/sampler_perf/mean_inference_ms,evaluation/sampler_results/sampler_perf/mean_action_processing_ms,evaluation/sampler_results/sampler_perf/mean_env_wait_ms,evaluation/sampler_results/sampler_perf/mean_env_render_ms,evaluation/sampler_results/connector_metrics/ObsPreprocessorConnector_ms,evaluation/sampler_results/connector_metrics/StateBufferConnector_ms,evaluation/sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,info/learner/policy_blue/num_agent_steps_trained,info/learner/policy_blue/num_grad_updates_lifetime,info/learner/policy_blue/diff_num_grad_updates_vs_sampler_policy,info/learner/policy_blue/learner_stats/allreduce_latency,info/learner/policy_blue/learner_stats/grad_gnorm,info/learner/policy_blue/learner_stats/cur_kl_coeff,info/learner/policy_blue/learner_stats/cur_lr,info/learner/policy_blue/learner_stats/total_loss,info/learner/policy_blue/learner_stats/policy_loss,info/learner/policy_blue/learner_stats/vf_loss,info/learner/policy_blue/learner_stats/vf_explained_var,info/learner/policy_blue/learner_stats/kl,info/learner/policy_blue/learner_stats/entropy,info/learner/policy_blue/learner_stats/entropy_coeff
